,ITEM_ID,ALTURA,COMPOSICAO,LARGURA,MARCA,PROFUNDIDADE,TEM_FERRO_FUNDIDO,TEM_TAMPA,SESSION_ID,ITEM_PRICE,INTERESTED
166379,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,530.326629855,26.99,1.0
166390,10203506,20.5,INOX,22.5,SUN GUIDER,20.5,NAO,0.0,180.41862739200002,65.9,0.0
166394,666178,43.0,INOX,39.0,SUN GUIDER,58.0,NAO,0.0,813.982296125,39.9771428571,0.0
166403,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,949.974366281,27.7348076923,0.0
166409,248586318,46.5,INOX,23.5,EURO,65.0,NAO,0.0,547.071541124,87.978,0.0
166429,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,717.4920756839999,26.99,1.0
166439,241440950,59.0,INOX,40.0,EURO HOME,18.0,NAO,0.0,740.8143732359999,32.9,0.0
166446,256589722,23.2,INOX,16.8,HERCULES,16.9,NAO,0.0,764.1366707880001,75.9,1.0
166448,10214452,22.0,INOX,18.0,TRAMONTINA,22.0,NAO,0.0,781.008229745,190.1153125,0.0
166475,241441078,46.5,INOX,23.5,EURO HOME,65.0,NAO,0.0,436.15999235,68.9,0.0
166479,223399868,25.0,INOX,28.0,MIMO STYLE,28.0,NAO,0.0,424.65779464300005,58.99,0.0
166485,241441024,46.5,INOX,23.5,EURO HOME,65.0,NAO,0.0,63.8732038403,75.9,0.0
166489,256877514,16.0,INOX,19.0,VEC,19.5,NAO,0.0,791.0533215739999,49.9,0.0
166499,666178,43.0,INOX,39.0,SUN GUIDER,58.0,NAO,0.0,282.148026986,44.63070175439999,0.0
166500,10214452,22.0,INOX,18.0,TRAMONTINA,22.0,NAO,0.0,243.069215369,169.0,0.0
166524,666178,43.0,INOX,39.0,SUN GUIDER,58.0,NAO,0.0,272.754691481,39.99,0.0
166531,241440950,59.0,INOX,40.0,EURO HOME,18.0,NAO,0.0,222.328108339,32.9,0.0
166540,666178,43.0,INOX,39.0,SUN GUIDER,58.0,NAO,0.0,111.55158932,39.99,0.0
166580,256745782,23.0,INOX,20.0,VEC,21.0,NAO,0.0,319.820501738,34.99,0.0
166583,241440950,59.0,INOX,40.0,EURO HOME,18.0,NAO,0.0,666.177178063,32.9,0.0
166586,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,303.412438726,26.99,0.0
166589,241441110,46.5,INOX,23.5,EURO HOME,64.0,NAO,0.0,605.040064161,99.99,0.0
166590,666178,43.0,INOX,39.0,SUN GUIDER,58.0,NAO,0.0,811.4800241280001,48.248333333299996,0.0
166591,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,8.81010557479,30.9037037037,0.0
166595,248586104,41.5,INOX,20.5,EURO,57.5,NAO,0.0,845.823895761,75.0,0.0
166610,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,377.71491931800006,26.99,1.0
166612,256745782,23.0,INOX,20.0,VEC,21.0,NAO,0.0,292.54670373,34.99,0.0
166614,256877514,16.0,INOX,19.0,VEC,19.5,NAO,0.0,661.448352151,49.9,0.0
166623,241440620,69.5,INOX,23.5,EURO HOME,49.5,NAO,0.0,525.661300043,69.9,0.0
166632,248586190,46.5,INOX,23.5,EURO,64.0,NAO,0.0,178.050282095,79.99,0.0
166633,256589722,23.2,INOX,16.8,HERCULES,16.9,NAO,0.0,376.777593051,109.99,0.0
166634,256877514,16.0,INOX,19.0,VEC,19.5,NAO,0.0,782.861891592,49.9,0.0
166640,223399868,25.0,INOX,28.0,MIMO STYLE,28.0,NAO,0.0,917.3275445160001,68.9,1.0
166646,666178,43.0,INOX,39.0,SUN GUIDER,58.0,NAO,0.0,877.0204735330001,40.225,0.0
166660,248586318,46.5,INOX,23.5,EURO,65.0,NAO,0.0,875.49460116,80.945,0.0
166676,256076118,21.0,INOX,19.3,HERCULES,19.3,NAO,0.0,166.532230914,51.18,0.0
166681,239175062,19.5,INOX,19.0,HERCULES,21.0,NAO,0.0,217.16641382400002,75.01,0.0
166729,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,433.495886747,31.293333333299998,0.0
166730,10697140,31.25,INOX,21.0,TRAMONTINA,41.75,NAO,0.0,487.88660191199995,178.9,0.0
166738,248586318,46.5,INOX,23.5,EURO,65.0,NAO,0.0,537.346095122,89.99,1.0
166760,256076118,21.0,INOX,19.3,HERCULES,19.3,NAO,0.0,313.428545296,53.9,1.0
166769,248586104,41.5,INOX,20.5,EURO,57.5,NAO,0.0,692.298906367,75.0,0.0
166774,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,187.106828914,30.9037037037,0.0
166776,10214452,22.0,INOX,18.0,TRAMONTINA,22.0,NAO,0.0,961.084934632,225.9,0.0
166844,256076118,21.0,INOX,19.3,HERCULES,19.3,NAO,0.0,255.42626391,51.1732394366,0.0
166862,241440620,69.5,INOX,23.5,EURO HOME,49.5,NAO,0.0,62.718639771099994,69.9,0.0
166874,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,552.792742813,31.890797545999998,0.0
166894,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,436.838311696,29.3568333333,0.0
166904,248586190,46.5,INOX,23.5,EURO,64.0,NAO,0.0,33.3633342418,84.5966666667,0.0
166914,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,21.4468559367,27.873571428600002,0.0
166920,10214452,22.0,INOX,18.0,TRAMONTINA,22.0,NAO,0.0,996.863232338,165.79,0.0
166926,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,888.388880316,26.99,0.0
166931,256719146,23.0,INOX,20.0,VEC,21.0,NAO,1.0,628.663984939,34.99,0.0
166939,241441078,46.5,INOX,23.5,EURO HOME,65.0,NAO,0.0,251.792154606,78.0515686275,0.0
166946,666178,43.0,INOX,39.0,SUN GUIDER,58.0,NAO,0.0,532.527666516,53.2,1.0
166949,241441110,46.5,INOX,23.5,EURO HOME,64.0,NAO,0.0,152.29626709299998,88.9,0.0
166968,241440950,59.0,INOX,40.0,EURO HOME,18.0,NAO,0.0,981.747910234,32.9,0.0
166974,241441110,46.5,INOX,23.5,EURO HOME,64.0,NAO,0.0,973.035633821,88.9,0.0
166976,256589722,23.2,INOX,16.8,HERCULES,16.9,NAO,0.0,285.567257261,86.74681818180001,0.0
166997,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,72.6170507908,26.99,0.0
166998,10214452,22.0,INOX,18.0,TRAMONTINA,22.0,NAO,0.0,667.570026505,193.09,0.0
166999,256719146,23.0,INOX,20.0,VEC,21.0,NAO,1.0,697.93248688,34.99,0.0
167008,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,996.5471420460001,31.890797545999998,0.0
167014,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,288.367356724,26.9354545455,0.0
167046,666178,43.0,INOX,39.0,SUN GUIDER,58.0,NAO,0.0,212.027220367,39.99,0.0
167052,241440950,59.0,INOX,40.0,EURO HOME,18.0,NAO,0.0,40.4456642358,32.9,0.0
167055,248586190,46.5,INOX,23.5,EURO,64.0,NAO,0.0,806.0502428289999,93.3873684211,0.0
167062,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,839.2343244010001,28.9761538462,0.0
167065,241440620,69.5,INOX,23.5,EURO HOME,49.5,NAO,0.0,609.673374015,69.9,0.0
167069,241440950,59.0,INOX,40.0,EURO HOME,18.0,NAO,0.0,625.539967169,31.9,0.0
167073,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,221.78714088,26.99,0.0
167081,666178,43.0,INOX,39.0,SUN GUIDER,58.0,NAO,0.0,695.300660584,43.6583333333,0.0
167086,666178,43.0,INOX,39.0,SUN GUIDER,58.0,NAO,0.0,143.782733715,39.19,0.0
167110,10214452,22.0,INOX,18.0,TRAMONTINA,22.0,NAO,0.0,979.759236191,222.545,0.0
167118,241440950,59.0,INOX,40.0,EURO HOME,18.0,NAO,0.0,622.8111065530001,32.9,0.0
167127,10697140,37.5,INOX,29.25,TRAMONTINA,18.25,NAO,0.0,608.9044760740001,176.52,0.0
167129,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,693.2448520219999,27.7348076923,0.0
167137,241440950,59.0,INOX,40.0,EURO HOME,18.0,NAO,0.0,470.301164245,32.9,0.0
167155,256877514,16.0,INOX,19.0,VEC,19.5,NAO,0.0,914.442995075,49.9,0.0
167224,241440950,59.0,INOX,40.0,EURO HOME,18.0,NAO,0.0,317.65234184,33.5,0.0
167254,241441078,46.5,INOX,23.5,EURO HOME,65.0,NAO,0.0,652.017125747,68.9,1.0
167259,241441110,46.5,INOX,23.5,EURO HOME,64.0,NAO,0.0,915.06955635,91.048125,0.0
167263,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,693.3121156939999,31.890797545999998,0.0
167265,256719146,23.0,INOX,20.0,VEC,21.0,NAO,1.0,456.758577082,34.99,0.0
167267,241440950,59.0,INOX,40.0,EURO HOME,18.0,NAO,0.0,199.98360851200002,40.9,0.0
167287,10203506,20.5,INOX,22.5,SUN GUIDER,20.5,NAO,0.0,198.50858489,64.5153846154,0.0
167292,256719146,23.0,INOX,20.0,VEC,21.0,NAO,1.0,486.128092735,34.99,0.0
167304,256877514,16.0,INOX,19.0,VEC,19.5,NAO,0.0,76.9505042208,49.9,0.0
167306,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,306.395334393,26.99,0.0
167311,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,816.632270534,29.410625,0.0
167313,241440950,59.0,INOX,40.0,EURO HOME,18.0,NAO,0.0,143.094797379,32.9,0.0
167329,241440950,59.0,INOX,40.0,EURO HOME,18.0,NAO,0.0,994.92026166,32.9,0.0
167331,241440950,59.0,INOX,40.0,EURO HOME,18.0,NAO,0.0,925.430666803,32.9,0.0
167344,256877514,16.0,INOX,19.0,VEC,19.5,NAO,0.0,736.083942688,49.9,0.0
167360,241440950,59.0,INOX,40.0,EURO HOME,18.0,NAO,0.0,368.008836902,32.9,0.0
167371,666178,43.0,INOX,39.0,SUN GUIDER,58.0,NAO,0.0,967.333795817,66.0188461538,0.0
167381,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,234.165670281,26.99,0.0
167384,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,21.537689324899997,27.1982258065,0.0
167400,10203506,20.5,INOX,22.5,SUN GUIDER,20.5,NAO,0.0,336.204174451,62.7,0.0
167403,10203506,20.5,INOX,22.5,SUN GUIDER,20.5,NAO,0.0,355.274224999,57.742105263199996,0.0
167407,256745782,23.0,INOX,20.0,VEC,21.0,NAO,0.0,289.45248164099996,34.99,0.0
167409,666178,43.0,INOX,39.0,SUN GUIDER,58.0,NAO,0.0,271.632678311,39.135714285700004,0.0
167415,255995418,8.0,ALUMINIO,16.0,DONA CHEFA,20.0,NAO,1.0,623.7442060430001,54.9,1.0
167426,256877514,16.0,INOX,19.0,VEC,19.5,NAO,0.0,711.534129645,53.65,0.0
167439,666178,43.0,INOX,39.0,SUN GUIDER,58.0,NAO,0.0,115.711030274,39.99,0.0
167450,241440950,59.0,INOX,40.0,EURO HOME,18.0,NAO,0.0,403.038232298,32.9,0.0
167458,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,523.217333124,26.99,0.0
167459,241441024,46.5,INOX,23.5,EURO HOME,65.0,NAO,0.0,609.7098412,79.7373493976,0.0
167472,241441024,46.5,INOX,23.5,EURO HOME,65.0,NAO,0.0,515.3468528129999,76.9,1.0
167474,256719146,23.0,INOX,20.0,VEC,21.0,NAO,1.0,420.98386442599997,34.99,0.0
167497,248586318,46.5,INOX,23.5,EURO,65.0,NAO,0.0,7.29038208185,80.945,0.0
167502,666178,43.0,INOX,39.0,SUN GUIDER,58.0,NAO,0.0,908.4611210160001,39.99,0.0
167507,666178,43.0,INOX,39.0,SUN GUIDER,58.0,NAO,0.0,405.585465297,39.99,0.0
167512,10697140,32.5,INOX,28.5,TRAMONTINA,40.0,NAO,0.0,510.132412265,178.243,0.0
167528,10214452,22.0,INOX,18.0,TRAMONTINA,22.0,NAO,0.0,835.618186163,165.79,0.0
167532,10697140,19.0,INOX,18.25,TRAMONTINA,20.25,NAO,0.0,885.556753145,176.52,0.0
167533,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,79.6620897291,41.3241666667,0.0
167536,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,171.54050355299998,26.99,0.0
167540,10214452,22.0,INOX,18.0,TRAMONTINA,22.0,NAO,0.0,716.284194541,199.815,0.0
167550,241441078,46.5,INOX,23.5,EURO HOME,65.0,NAO,0.0,639.461687141,68.9,1.0
167577,10203506,20.5,INOX,22.5,SUN GUIDER,20.5,NAO,0.0,826.6187151969999,64.5153846154,0.0
167595,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,575.86164812,26.99,1.0
167612,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,413.92101864,26.99,1.0
167656,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,545.775965671,32.0280487805,0.0
167659,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,60.7897435334,43.5261971831,0.0
167669,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,493.872430707,26.99,0.0
167679,256877514,16.0,INOX,19.0,VEC,19.5,NAO,0.0,344.07484596800003,49.9,0.0
167683,256745782,23.0,INOX,20.0,VEC,21.0,NAO,0.0,320.560917841,34.9447413793,0.0
167694,248586158,46.5,INOX,23.5,EURO,64.0,NAO,0.0,568.4457316180001,86.9,0.0
167701,256877514,16.0,INOX,19.0,VEC,19.5,NAO,0.0,900.931098881,49.9,0.0
167712,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,701.116558243,31.890797545999998,0.0
167722,10203506,20.5,INOX,22.5,SUN GUIDER,20.5,NAO,0.0,727.419655021,63.4625,0.0
167734,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,420.436427032,26.99,0.0
167760,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,502.297285104,31.890797545999998,0.0
167762,241440620,69.5,INOX,23.5,EURO HOME,49.5,NAO,0.0,243.30804148299998,69.9,0.0
167804,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,846.260697512,26.99,0.0
167807,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,811.502598787,27.3588571429,0.0
167808,256589722,23.2,INOX,16.8,HERCULES,16.9,NAO,0.0,431.610713958,109.99,1.0
167836,241440620,69.5,INOX,23.5,EURO HOME,49.5,NAO,0.0,724.641197548,69.9,1.0
167841,256745782,23.0,INOX,20.0,VEC,21.0,NAO,0.0,764.078462728,34.5233333333,0.0
167849,10697140,19.5,INOX,19.25,TRAMONTINA,19.75,NAO,0.0,940.9886898389999,178.81413793099998,0.0
167855,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,648.369596487,26.99,0.0
167861,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,355.750503135,30.9037037037,0.0
167862,10214452,22.0,INOX,18.0,TRAMONTINA,22.0,NAO,0.0,230.74047926,226.63,0.0
167869,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,363.951523609,26.9434482759,0.0
167874,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,837.79671404,26.99,0.0
167878,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,881.95514834,43.5261971831,0.0
167914,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,572.529127805,27.3588571429,0.0
167931,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,585.626784359,35.0523809524,0.0
167943,241441078,46.5,INOX,23.5,EURO HOME,65.0,NAO,0.0,943.266402165,68.9,0.0
167945,241441024,46.5,INOX,23.5,EURO HOME,65.0,NAO,0.0,890.3961877495,76.9,1.0
167947,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,837.5259733339999,30.9037037037,0.0
167951,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,569.848756711,27.7348076923,0.0
167964,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,559.399387215,27.7072222222,0.0
167987,256719146,23.0,INOX,20.0,VEC,21.0,NAO,1.0,7.805441767839999,34.99,0.0
167990,241440950,59.0,INOX,40.0,EURO HOME,18.0,NAO,0.0,1000.75925648,34.9,0.0
168001,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,478.78134123800004,31.293333333299998,0.0
168016,241441024,46.5,INOX,23.5,EURO HOME,65.0,NAO,0.0,112.48309299200001,79.7373493976,0.0
168021,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,544.9359290130001,30.9037037037,0.0
168034,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,880.34039739,26.99,1.0
168035,256745782,23.0,INOX,20.0,VEC,21.0,NAO,0.0,526.306350259,34.5233333333,0.0
168040,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,544.431616867,26.99,0.0
168066,248586190,46.5,INOX,23.5,EURO,64.0,NAO,0.0,522.748556449,27.36240384615,0.0
168067,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,93.8507798004,27.7348076923,0.0
168076,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,624.911844196,26.99,0.0
168084,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,121.11310779799999,26.99,1.0
168086,241440620,69.5,INOX,23.5,EURO HOME,49.5,NAO,0.0,606.331329701,69.9,0.0
168090,256745782,23.0,INOX,20.0,VEC,21.0,NAO,0.0,385.44998447,34.99,0.0
168093,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,271.138914665,26.99,1.0
168107,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,314.194912577,30.9037037037,0.0
168150,248586158,46.5,INOX,23.5,EURO,64.0,NAO,0.0,503.927052063,86.9,0.0
168158,10214452,22.0,INOX,18.0,TRAMONTINA,22.0,NAO,0.0,286.21860742900003,173.517657658,0.0
168160,256877514,16.0,INOX,19.0,VEC,19.5,NAO,0.0,784.039029329,69.9,1.0
168193,241441078,46.5,INOX,23.5,EURO HOME,65.0,NAO,0.0,245.647858266,69.8375,0.0
168194,248586158,46.5,INOX,23.5,EURO,64.0,NAO,0.0,503.905087441,91.9,0.0
168218,256745782,23.0,INOX,20.0,VEC,21.0,NAO,0.0,665.532204211,34.99,1.0
168235,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,589.822417874,30.9037037037,0.0
168240,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,463.443086803,30.9037037037,0.0
168246,666178,43.0,INOX,39.0,SUN GUIDER,58.0,NAO,0.0,255.981060222,37.0,0.0
168260,241440950,59.0,INOX,40.0,EURO HOME,18.0,NAO,0.0,110.088984401,32.9,0.0
168266,666178,43.0,INOX,39.0,SUN GUIDER,58.0,NAO,0.0,319.138258327,39.99,0.0
168269,666178,43.0,INOX,39.0,SUN GUIDER,58.0,NAO,0.0,474.71660335900003,39.99,0.0
168277,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,50.9864576096,26.99,0.0
168280,241440620,69.5,INOX,23.5,EURO HOME,49.5,NAO,0.0,919.698869374,69.9,0.0
168281,256719146,23.0,INOX,20.0,VEC,21.0,NAO,1.0,602.264675233,34.99,0.0
168286,10203506,20.5,INOX,22.5,SUN GUIDER,20.5,NAO,0.0,317.885304148,65.9,0.0
168293,248586190,46.5,INOX,23.5,EURO,64.0,NAO,0.0,317.282912609,82.5658333333,0.0
168298,666178,43.0,INOX,39.0,SUN GUIDER,58.0,NAO,0.0,345.04680065800005,39.99,0.0
168306,248586158,46.5,INOX,23.5,EURO,64.0,NAO,0.0,632.003427526,93.84545454549999,0.0
168309,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,10.078701049600001,27.537696969699997,0.0
168322,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,841.124030977,27.3934375,0.0
168333,223399868,25.0,INOX,28.0,MIMO STYLE,28.0,NAO,0.0,344.35188165,29.710743140250003,0.0
168334,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,912.673980488,32.0280487805,0.0
168335,241440950,59.0,INOX,40.0,EURO HOME,18.0,NAO,0.0,523.34415849,31.9,0.0
168346,241440950,59.0,INOX,40.0,EURO HOME,18.0,NAO,0.0,173.224325298,32.9,0.0
168352,241440950,59.0,INOX,40.0,EURO HOME,18.0,NAO,0.0,666.631128182,32.9,1.0
168373,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,470.82224172400004,26.99,0.0
168413,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,17.403629312,26.99,0.0
168450,256745782,23.0,INOX,20.0,VEC,21.0,NAO,0.0,337.799581568,34.99,0.0
168454,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,792.724585282,43.5261971831,0.0
168463,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,977.94137663,27.4082905983,0.0
168482,666178,43.0,INOX,39.0,SUN GUIDER,58.0,NAO,0.0,384.029056991,41.7068914956,0.0
168485,239175062,19.5,INOX,19.0,HERCULES,21.0,NAO,0.0,401.07522899400004,75.00857142859999,0.0
168486,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,261.71620739900004,27.4681481481,0.0
168502,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,299.093415524,26.99,0.0
168519,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,771.4462121539999,26.99,1.0
168533,256745782,23.0,INOX,20.0,VEC,21.0,NAO,0.0,610.147841079,33.24,0.0
168541,256877514,16.0,INOX,19.0,VEC,19.5,NAO,0.0,844.564609854,49.9,0.0
168556,241440950,59.0,INOX,40.0,EURO HOME,18.0,NAO,0.0,628.0771564219999,31.9,0.0
168558,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,721.391601374,26.99,1.0
168562,10697140,19.5,INOX,19.25,TRAMONTINA,19.75,NAO,0.0,386.864818419,178.243,0.0
168594,256719146,23.0,INOX,20.0,VEC,21.0,NAO,1.0,364.32532043300006,34.99,0.0
168601,248586318,46.5,INOX,23.5,EURO,65.0,NAO,0.0,759.8122252539999,89.99,0.0
168603,256719146,23.0,INOX,20.0,VEC,21.0,NAO,1.0,402.15043967800005,34.7867741935,0.0
168622,241440950,59.0,INOX,40.0,EURO HOME,18.0,NAO,0.0,864.784970402,32.9,0.0
168626,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,947.137290118,43.5261971831,0.0
168628,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,260.775208588,31.62953125,0.0
168656,241440950,59.0,INOX,40.0,EURO HOME,18.0,NAO,0.0,181.402028845,32.9,0.0
168671,241440950,59.0,INOX,40.0,EURO HOME,18.0,NAO,0.0,566.953049351,32.9,0.0
168673,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,567.726310764,26.99,0.0
168678,666178,43.0,INOX,39.0,SUN GUIDER,58.0,NAO,0.0,936.99708511,39.99,0.0
168679,256589722,23.2,INOX,16.8,HERCULES,16.9,NAO,0.0,258.53267218900004,89.0115384615,0.0
168680,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,920.3771710939999,26.99,0.0
168688,241440950,59.0,INOX,40.0,EURO HOME,18.0,NAO,0.0,710.448487217,32.9,0.0
168691,223399868,25.0,INOX,28.0,MIMO STYLE,28.0,NAO,0.0,901.00304154,89.2211111111,0.0
168704,241441024,46.5,INOX,23.5,EURO HOME,65.0,NAO,0.0,650.862508764,79.9,1.0
168724,256076118,21.0,INOX,19.3,HERCULES,19.3,NAO,0.0,485.10162760099996,51.8448275862,0.0
168728,248586158,46.5,INOX,23.5,EURO,64.0,NAO,0.0,406.30932503099996,119.99,0.0
168735,241440950,59.0,INOX,40.0,EURO HOME,18.0,NAO,0.0,103.191766934,32.9,0.0
168784,256719146,23.0,INOX,20.0,VEC,21.0,NAO,1.0,120.69819677299999,34.99,0.0
168786,666178,43.0,INOX,39.0,SUN GUIDER,58.0,NAO,0.0,981.232839771,37.0,0.0
168800,666178,43.0,INOX,39.0,SUN GUIDER,58.0,NAO,0.0,804.434053535,44.99,0.0
168801,10214452,22.0,INOX,18.0,TRAMONTINA,22.0,NAO,0.0,814.362111574,179.0,0.0
168804,256719146,23.0,INOX,20.0,VEC,21.0,NAO,1.0,771.28445779,34.99,0.0
168842,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,312.148408215,30.9037037037,0.0
168865,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,649.880303552,27.7072222222,0.0
168896,666178,43.0,INOX,39.0,SUN GUIDER,58.0,NAO,0.0,606.334667209,42.886855670100005,0.0
168899,241441024,46.5,INOX,23.5,EURO HOME,65.0,NAO,0.0,307.08978453599997,79.9,0.0
168902,666178,43.0,INOX,39.0,SUN GUIDER,58.0,NAO,0.0,820.2778453589999,39.99,0.0
168903,256076118,21.0,INOX,19.3,HERCULES,19.3,NAO,0.0,576.9447247009999,51.8448275862,0.0
168918,248586158,46.5,INOX,23.5,EURO,64.0,NAO,0.0,333.611604043,97.0323809524,0.0
168923,241441110,46.5,INOX,23.5,EURO HOME,64.0,NAO,0.0,535.186283128,96.8081818182,0.0
168934,256745782,23.0,INOX,20.0,VEC,21.0,NAO,0.0,344.26298057199995,34.99,0.0
168953,256877514,16.0,INOX,19.0,VEC,19.5,NAO,0.0,608.752669064,49.9,0.0
168959,666178,43.0,INOX,39.0,SUN GUIDER,58.0,NAO,0.0,448.752548484,39.99,0.0
168972,256877514,16.0,INOX,19.0,VEC,19.5,NAO,0.0,550.1049332845,49.9,0.0
169004,241441110,46.5,INOX,23.5,EURO HOME,64.0,NAO,0.0,651.457318085,90.87,0.0
169010,241440950,59.0,INOX,40.0,EURO HOME,18.0,NAO,0.0,502.21704577800006,31.9,0.0
169029,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,926.0738948239999,26.99,0.0
169030,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,461.398396105,30.9037037037,0.0
169035,256639794,21.0,INOX,19.0,HERCULES,20.0,NAO,0.0,42.1673054877,58.9,0.0
169042,248586158,46.5,INOX,23.5,EURO,64.0,NAO,0.0,434.282256042,88.3472,0.0
169053,666178,43.0,INOX,39.0,SUN GUIDER,58.0,NAO,0.0,782.400216073,49.9,0.0
169054,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,89.7733280632,27.8140425532,0.0
169056,10214452,22.0,INOX,18.0,TRAMONTINA,22.0,NAO,0.0,97.40868543959999,159.83333333299998,0.0
169065,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,414.09864477199994,30.9037037037,0.0
169070,10214452,22.0,INOX,18.0,TRAMONTINA,22.0,NAO,0.0,661.945913803,173.517657658,0.0
169076,256076118,21.0,INOX,19.3,HERCULES,19.3,NAO,0.0,634.300115889,60.9,0.0
169086,241441078,46.5,INOX,23.5,EURO HOME,65.0,NAO,0.0,999.14262537,68.9,0.0
169088,241441110,46.5,INOX,23.5,EURO HOME,64.0,NAO,0.0,406.965167727,88.9,0.0
169091,241440950,59.0,INOX,40.0,EURO HOME,18.0,NAO,0.0,566.9583008430001,37.9625,0.0
169094,241440950,59.0,INOX,40.0,EURO HOME,18.0,NAO,0.0,137.763324296,32.9,0.0
169108,10214452,22.0,INOX,18.0,TRAMONTINA,22.0,NAO,0.0,862.864095891,169.0,0.0
169118,241441110,46.5,INOX,23.5,EURO HOME,64.0,NAO,0.0,399.840343772,94.445,0.0
169137,248586104,41.5,INOX,20.5,EURO,57.5,NAO,0.0,943.568169601,75.0,1.0
