,ITEM_ID,ALTURA,COMPOSICAO,COR,LARGURA,MARCA,PROFUNDIDADE,TEM_FERRO_FUNDIDO,TEM_TAMPA,SESSION_ID,ITEM_PRICE,INTERESTED
114571,258445948,18.0,ALUMINIO,TURQUESA,25.5,BRINOX,36.3,NAO,1.0,171.049319833,109.99,1.0
114649,258445104,18.0,ALUMINIO,PRATA,25.5,BRINOX,36.3,NAO,1.0,748.606792459,99.99,0.0
114817,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,735.90353201,38.438,0.0
114874,653448,31.0,INOX,INOX,31.0,TRAMONTINA,21.0,NAO,0.0,85.9193738932,345.966956522,0.0
114912,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,530.691497143,39.99,1.0
114962,260008314,30.0,ALUMINIO,PRETO,51.0,PANELA MINEIRA,51.0,SIM,1.0,266.70608127599996,139.99,0.0
115000,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,800.107664976,39.99,1.0
115035,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,612.311476939,44.99,0.0
115164,653448,31.0,INOX,INOX,31.0,TRAMONTINA,21.0,NAO,0.0,422.208253174,305.9,0.0
115173,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,613.447051276,40.06,0.0
115539,260006468,28.0,ALUMINIO,PRETO,37.0,FUMIL,40.0,SIM,1.0,849.621034201,99.99,0.0
115560,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,52.4887806207,39.99,0.0
115623,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,93.01917155435,38.66,0.0
115648,260008314,30.0,ALUMINIO,PRETO,51.0,PANELA MINEIRA,51.0,SIM,1.0,133.549562488,139.99,0.0
115680,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,8.0318949045,39.99,0.0
115770,653448,31.0,INOX,INOX,31.0,TRAMONTINA,21.0,NAO,0.0,175.39162203900003,345.966956522,0.0
115806,653448,31.0,INOX,INOX,31.0,TRAMONTINA,21.0,NAO,0.0,296.216885458,306.251818182,0.0
115991,258447356,16.0,ALUMINIO,TURQUESA,21.5,BRINOX,32.5,NAO,1.0,990.590231098,87.99,0.0
116044,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,458.937687695,39.99,0.0
116127,653448,31.0,INOX,INOX,31.0,TRAMONTINA,21.0,NAO,0.0,832.051148737,305.9,0.0
116143,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,299.706209276,41.8827272727,0.0
116149,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,394.001352171,39.4675,0.0
116191,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,929.348971379,39.99,1.0
116242,14807844,30.5,INOX,INOX,27.0,TRAMONTINA,18.7,NAO,1.0,64.4564474793,258.9,0.0
116319,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,323.52982812,39.99,0.0
116323,653448,31.0,INOX,INOX,31.0,TRAMONTINA,21.0,NAO,0.0,274.127794917,305.961428571,0.0
116433,653448,31.0,INOX,INOX,31.0,TRAMONTINA,21.0,NAO,0.0,724.1971278839999,305.9,0.0
116467,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,421.386076227,39.99,0.0
116598,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,991.446929841,37.9,1.0
116752,653448,31.0,INOX,INOX,31.0,TRAMONTINA,21.0,NAO,0.0,736.4926635969999,309.0125,0.0
116770,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,831.59824034,39.7075675676,0.0
116881,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,178.30631131599998,39.99,0.0
116971,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,445.80402399,39.99,0.0
116975,653448,31.0,INOX,INOX,31.0,TRAMONTINA,21.0,NAO,0.0,567.0260687580001,305.9,0.0
117096,653448,31.0,INOX,INOX,31.0,TRAMONTINA,21.0,NAO,0.0,811.8168481660001,416.9,0.0
117228,260008314,30.0,INOX,PRETO,51.0,PANELA MINEIRA,51.0,SIM,1.0,816.5575532,139.99,0.0
117258,14807844,30.5,INOX,INOX,27.0,TRAMONTINA,18.7,NAO,1.0,976.95132474,222.945,0.0
117317,653448,31.0,INOX,INOX,31.0,TRAMONTINA,21.0,NAO,0.0,280.09222964599996,305.9,0.0
117319,260006468,28.0,INOX,PRETO,37.0,FUMIL,40.0,SIM,1.0,840.9524287239999,107.49,0.0
117374,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,6.935129539260001,39.99,0.0
117396,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,990.028362455,39.99,0.0
117493,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,704.926919398,39.99,1.0
117505,653448,31.0,INOX,INOX,31.0,TRAMONTINA,21.0,NAO,0.0,919.82320455,305.96046875,0.0
117513,258447356,16.0,ALUMINIO,TURQUESA,21.5,BRINOX,32.5,NAO,1.0,447.373964066,175.475234375,0.0
117675,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,916.753989169,44.99,0.0
117799,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,737.787750897,39.615,0.0
117865,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,961.787207918,39.99,0.0
117941,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,977.9268672789999,39.061111111100004,0.0
118048,260006468,28.0,ALUMINIO,PRETO,37.0,FUMIL,40.0,SIM,1.0,836.1195664439999,42.02555555555,0.0
118111,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,496.08995449800005,44.99,1.0
118214,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,59.4497242087,40.2966666667,0.0
118564,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,873.0027319019999,39.99,0.0
118598,653448,31.0,INOX,INOX,31.0,TRAMONTINA,21.0,NAO,0.0,751.737149323,305.961428571,0.0
118599,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,916.4649726010001,39.061111111100004,0.0
118841,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,478.56749703300005,40.3157894737,0.0
118950,653448,31.0,INOX,INOX,31.0,TRAMONTINA,21.0,NAO,0.0,138.889909417,305.9,0.0
119160,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,848.932631853,44.99,0.0
119189,258445948,18.0,ALUMINIO,TURQUESA,25.5,BRINOX,36.3,NAO,1.0,848.593017935,109.99,0.0
119224,14807840,28.2,INOX,INOX,22.5,TRAMONTINA,16.2,NAO,1.0,789.098043745,196.99,0.0
119316,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,849.258752521,39.99,0.0
119387,258445104,18.0,ALUMINIO,PRATA,25.5,BRINOX,36.3,NAO,1.0,879.991779008,107.81,1.0
119411,258445948,18.0,ALUMINIO,TURQUESA,25.5,BRINOX,36.3,NAO,1.0,243.18905346,109.99,0.0
119416,653448,31.0,INOX,INOX,31.0,TRAMONTINA,21.0,NAO,0.0,830.815411581,305.9,0.0
119456,258447356,16.0,ALUMINIO,TURQUESA,21.5,BRINOX,32.5,NAO,1.0,545.747208083,87.99,1.0
119483,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,329.73983746700003,37.9,1.0
119535,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,587.580837933,37.99,1.0
119538,258445104,18.0,ALUMINIO,PRATA,25.5,BRINOX,36.3,NAO,1.0,548.711361085,109.99,0.0
119584,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,93.92200230709999,39.7577777778,0.0
119628,260006468,28.0,ALUMINIO,PRETO,37.0,FUMIL,40.0,SIM,1.0,652.7939496519999,107.49,0.0
119848,14807840,28.2,INOX,INOX,22.5,TRAMONTINA,16.2,NAO,1.0,89.77665475280001,150.9,0.0
120062,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,761.50191805,39.99,0.0
